	person_id	arrest_id	charge_degree	offense_category	arrest_date_event
565	320631	6655456	misdemeanor	drug	2016-09-08
566	15353	6319876	misdemeanor	violent	2016-12-19
567	339988	6330750	misdemeanor	property	2016-12-15
568	2143682	7234808	misdemeanor	violent	2016-04-14
569	66829	6871709	misdemeanor	violent	2016-07-06
570	2143682	7292363	misdemeanor	violent	2016-03-30
571	63935	7527979	misdemeanor	property	2016-01-27
572	320209	5520925	misdemeanor	violent	2017-07-11
573	339988	5751489	misdemeanor	property	2017-05-19
574	47004	5757564	misdemeanor	violent	2017-05-18
575	2248903	5065069	misdemeanor	property	2017-10-04
576	339988	5787038	misdemeanor	property	2017-05-10
577	2202943	4763108	misdemeanor	property	2017-11-23
578	2106053	5337389	misdemeanor	violent	2017-08-17
579	339988	5673854	misdemeanor	property	2017-06-06
580	358578	5692690	misdemeanor	drug	2017-06-01
581	339988	5692673	misdemeanor	property	2017-06-01
582	339988	5878755	misdemeanor	property	2017-04-17
583	228162	5977063	misdemeanor	property	2017-03-23
584	339988	6010030	misdemeanor	property	2017-03-14
585	38602	6235576	misdemeanor	drug	2017-01-14
586	320209	4507353	misdemeanor	violent	2018-01-15
587	344219	2471357	misdemeanor	violent	2018-12-29
588	324828	2494362	misdemeanor	violent	2018-12-24
589	2154819	3013581	misdemeanor	violent	2018-09-16
590	293396	2710557	misdemeanor	violent	2018-11-12
591	66208	4339990	misdemeanor	violent	2018-02-13
592	47754	3536436	misdemeanor	drug	2018-06-26
593	48080	3552282	misdemeanor	property	2018-06-22
594	909315	3741551	misdemeanor	violent	2018-05-18
595	419322	3227956	misdemeanor	violent	2018-08-03
596	336042	2016292	misdemeanor	property	2019-03-22
597	336042	664155	misdemeanor	property	2019-11-17
598	1023093	1991202	misdemeanor	violent	2019-03-27
599	324828	2460174	misdemeanor	violent	2019-01-01
600	47004	1901384	misdemeanor	violent	2019-04-11
601	336042	2439034	misdemeanor	property	2019-01-06
602	81979	709059	misdemeanor	violent	2019-11-07
603	336042	2150639	misdemeanor	property	2019-02-28
604	358458	2381982	misdemeanor	drug	2019-01-16
605	358578	2424640	misdemeanor	other	2019-01-08
606	344219	546125	misdemeanor	violent	2019-12-09
607	55112	3350822	misdemeanor	violent	2020-07-05
608	1256556	131673	misdemeanor	violent	2020-03-05
609	320631	257568	misdemeanor	property	2020-02-10
610	48080	3328752	misdemeanor	violent	2020-06-28
611	49727	32666	misdemeanor	violent	2020-04-20
612	55112	11490637	misdemeanor	property	2012-06-07
613	336042	11099625	misdemeanor	property	2012-10-20
614	82277	11099691	misdemeanor	violent	2012-10-20
615	922002	9945628	misdemeanor	other	2013-12-02
616	336042	10661824	misdemeanor	other	2013-03-29
617	339988	10686162	misdemeanor	property	2013-03-21
618	1256556	10366762	felony	violent	2013-07-11
619	55112	10125691	misdemeanor	property	2013-09-30
620	63935	9646149	misdemeanor	property	2014-03-11
621	336042	9061817	misdemeanor	property	2014-09-14
622	336042	9065112	misdemeanor	other	2014-09-12
623	15353	9786572	felony	property	2014-01-18
624	48528	9449507	felony	violent	2014-05-18
625	2202943	9545427	misdemeanor	other	2014-04-14
626	358458	8429041	misdemeanor	other	2015-04-17
627	318135	7675597	misdemeanor	other	2015-12-09
628	15353	7873773	misdemeanor	property	2015-10-12
629	48211	8759388	felony	violent	2015-01-02
630	474178	8326988	misdemeanor	drug	2015-05-21
631	55112	8255836	misdemeanor	violent	2015-06-14
632	997983	7587118	felony	property	2016-01-07
633	2129116	6725485	misdemeanor	violent	2016-08-19
634	358458	7351937	misdemeanor	other	2016-03-14
635	339988	6506062	misdemeanor	property	2016-10-23
636	2134220	6296913	misdemeanor	property	2016-12-28
637	2108170	6624252	misdemeanor	violent	2016-09-18
638	915957	6978025	misdemeanor	property	2016-06-06
639	72764	6386332	misdemeanor	property	2016-11-26
640	2106053	6397938	felony	violent	2016-11-21
641	503269	7431877	misdemeanor	property	2016-02-21
642	339988	6325168	misdemeanor	property	2016-12-18
643	911946	6339294	misdemeanor	violent	2016-12-13
644	339988	7055454	felony	violent	2016-05-14
645	1134813	7158116	misdemeanor	violent	2016-05-05
646	483280	7165449	misdemeanor	property	2016-05-03
647	2143682	6860513	felony	violent	2016-07-10
648	320960	7234710	misdemeanor	property	2016-04-14
649	1023093	5086497	misdemeanor	other	2017-10-01
650	2196821	5249584	misdemeanor	other	2017-09-04
651	442499	5053285	felony	property	2017-10-06
652	320631	6246163	misdemeanor	property	2017-01-11
653	72764	6066618	felony	property	2017-02-27
654	323098	6083154	felony	property	2017-02-22
655	323098	5801993	misdemeanor	property	2017-05-07
656	1023093	5087906	misdemeanor	property	2017-09-30
657	2143682	5014497	misdemeanor	property	2017-10-14
658	2119515	5919570	felony	property	2017-04-06
659	320209	5178342	misdemeanor	violent	2017-09-14
660	318135	5225243	misdemeanor	other	2017-09-08
661	339988	5635049	misdemeanor	other	2017-06-15
662	48080	5923554	misdemeanor	property	2017-04-05
663	2119515	5927377	misdemeanor	property	2017-04-04
664	2196821	5957332	misdemeanor	violent	2017-03-29
665	339988	5709116	misdemeanor	other	2017-05-28
666	360339	3371268	misdemeanor	property	2018-07-25
667	48080	3685808	felony	property	2018-05-29
668	344444	2710617	misdemeanor	violent	2018-11-12
669	1343831	4548723	misdemeanor	property	2018-01-07
670	2156291	2864966	misdemeanor	property	2018-10-14
671	48080	3663909	misdemeanor	drug	2018-06-03
672	351066	3991005	felony	other	2018-04-05
673	48211	3250281	misdemeanor	violent	2018-07-30
674	2156291	2986395	misdemeanor	property	2018-09-20
675	47754	2868225	misdemeanor	property	2018-10-12
676	2156291	3365244	misdemeanor	violent	2018-07-26
677	69085	606583	misdemeanor	drug	2019-11-27
678	2119515	1373232	felony	violent	2019-06-30
679	51530	555470	misdemeanor	violent	2019-12-07
680	55112	1572986	misdemeanor	drug	2019-05-23
681	336042	1787777	misdemeanor	other	2019-05-02
682	336042	2171437	misdemeanor	property	2019-02-25
683	2119515	9395520	misdemeanor	drug	2020-12-04
684	10237	11148449	misdemeanor	violent	2012-10-03
685	51576	10662107	misdemeanor	violent	2013-03-29
686	84823	10786563	misdemeanor	property	2013-02-14
687	961194	10405276	misdemeanor	property	2013-06-27
688	961194	8535673	misdemeanor	property	2015-03-16
689	82604	8479149	misdemeanor	violent	2015-04-02
690	49237	6341013	misdemeanor	violent	2016-12-13
691	57158	3715828	misdemeanor	violent	2018-05-23
692	379371	4186984	misdemeanor	property	2018-03-13
693	56946	1531303	misdemeanor	property	2019-05-30
694	51883	11163480	felony	violent	2012-09-27
695	915957	11170778	felony	drug	2012-09-25
696	343162	11472298	misdemeanor	violent	2012-06-13
697	47273	11487611	felony	drug	2012-06-08
698	57529	10960267	felony	drug	2012-12-10
699	12751	11508200	felony	drug	2012-06-01
700	47273	11537951	felony	drug	2012-05-24
701	84410	11351084	misdemeanor	other	2012-07-26
702	47273	10976123	misdemeanor	drug	2012-12-04
703	15930	11388075	misdemeanor	violent	2012-07-12
704	7833	11031715	misdemeanor	violent	2012-11-15
705	51435	11050780	felony	violent	2012-11-08
706	51530	11079859	felony	violent	2012-10-26
707	908756	11091397	misdemeanor	violent	2012-10-23
708	988101	11101826	misdemeanor	property	2012-10-19
709	9003	11131916	misdemeanor	violent	2012-10-09
710	51883	11131684	felony	violent	2012-10-09
711	10237	11148450	misdemeanor	drug	2012-10-03
712	60273	10140270	misdemeanor	violent	2013-09-25
713	56452	10898510	felony	violent	2013-01-04
714	9523	10006177	felony	drug	2013-11-14
715	15930	10157180	felony	drug	2013-09-19
716	56946	10222850	felony	drug	2013-08-28
717	59578	10635769	felony	drug	2013-04-08
718	57158	10291835	misdemeanor	drug	2013-08-06
719	47273	10771404	felony	violent	2013-02-20
720	57776	10706852	felony	drug	2013-03-14
721	84823	10786562	felony	property	2013-02-14
722	1788	10809517	felony	violent	2013-02-06
723	1788	10853147	felony	violent	2013-01-22
724	1788	10853148	felony	property	2013-01-22
725	57158	10361762	misdemeanor	drug	2013-07-12
726	1531743	10372870	misdemeanor	drug	2013-07-09
727	51504	10084509	felony	drug	2013-10-17
728	56410	9859130	felony	violent	2013-12-26
729	911263	9864672	felony	violent	2013-12-23
730	9523	10386581	misdemeanor	violent	2013-07-03
731	57776	10391079	felony	drug	2013-07-02
732	971940	10401409	misdemeanor	drug	2013-06-28
733	57158	10119101	felony	violent	2013-10-04
734	2003	10122626	misdemeanor	drug	2013-10-01
735	83127	9650175	misdemeanor	property	2014-03-10
736	49472	8878812	misdemeanor	drug	2014-11-18
737	8089	9699722	misdemeanor	other	2014-02-20
738	1518060	8933686	felony	drug	2014-10-29
739	56946	9796768	felony	drug	2014-01-15
740	8778	9800601	felony	drug	2014-01-14
741	2326	9137058	felony	property	2014-08-21
742	935128	9464316	misdemeanor	violent	2014-05-12
743	49472	9003559	misdemeanor	drug	2014-10-03
744	58583	9245055	felony	drug	2014-07-16
745	961194	9500124	misdemeanor	property	2014-04-29
746	59002	9552595	felony	drug	2014-04-11
747	49237	9556075	felony	violent	2014-04-10
748	47273	9559645	misdemeanor	drug	2014-04-09
749	60332	9587969	felony	violent	2014-03-31
750	4981	9369771	misdemeanor	other	2014-06-05
751	10779	8821393	felony	violent	2014-12-09
752	48211	8836089	felony	property	2014-12-03
753	60273	9617642	felony	violent	2014-03-20
754	81982	8853906	felony	violent	2014-11-25
755	912191	8434410	felony	property	2015-04-16
756	1543625	8475119	misdemeanor	violent	2015-04-03
757	961194	8535674	misdemeanor	property	2015-03-16
758	82604	8680414	felony	drug	2015-01-29
759	912191	8092944	misdemeanor	violent	2015-08-04
760	961194	7935283	misdemeanor	property	2015-09-21
761	57265	8429758	felony	violent	2015-04-17
762	56410	8174468	misdemeanor	violent	2015-07-09
763	57265	8429759	felony	drug	2015-04-17
764	13178	8560468	felony	drug	2015-03-09
765	8089	8733080	misdemeanor	property	2015-01-13
766	1119846	8736346	felony	property	2015-01-12
767	5400	7789730	misdemeanor	violent	2015-11-04
768	83874	7962941	felony	property	2015-09-11
769	909864	7992738	felony	drug	2015-09-03
770	10071	7654513	felony	violent	2015-12-14
771	1788	8611552	felony	violent	2015-02-18
772	49472	8379807	felony	violent	2015-05-04
773	81423	6767985	felony	violent	2016-08-08
774	80524	6886238	felony	violent	2016-07-05
775	85246	6459173	felony	property	2016-11-07
776	84199	7317316	misdemeanor	violent	2016-03-23
777	9102	6472964	felony	violent	2016-11-02
778	57158	6312363	felony	drug	2016-12-21
779	9003	6497796	felony	violent	2016-10-25
780	10071	6789611	misdemeanor	violent	2016-08-01
781	82277	7373982	felony	property	2016-03-08
782	2326	7373601	felony	drug	2016-03-08
783	9044	6544629	felony	violent	2016-10-12
784	15930	6568346	misdemeanor	violent	2016-10-04
785	56410	6612187	misdemeanor	violent	2016-09-21
786	911263	6978566	felony	drug	2016-06-06
787	57529	7018381	felony	violent	2016-05-24
788	51883	6320789	misdemeanor	violent	2016-12-19
789	82486	6828479	felony	violent	2016-07-19
790	1543625	6828868	misdemeanor	violent	2016-07-19
791	1596644	6334878	felony	property	2016-12-14
792	49237	6341012	misdemeanor	violent	2016-12-13
793	49472	7147586	felony	drug	2016-05-09
794	62147	7209813	felony	violent	2016-04-20
795	9102	6869028	misdemeanor	violent	2016-07-07
796	80524	6886237	felony	violent	2016-07-05
797	80524	6886239	felony	violent	2016-07-05
798	48528	7476118	felony	violent	2016-02-10
799	1901	7528243	felony	violent	2016-01-27
800	81979	7563264	felony	violent	2016-01-14
801	909386	7568055	misdemeanor	violent	2016-01-13
802	84410	5892654	felony	drug	2017-04-13
803	247459	4660376	felony	violent	2017-12-11
804	50867	5059273	felony	violent	2017-10-05
805	8089	6062280	felony	drug	2017-02-28
806	1557971	6079419	misdemeanor	violent	2017-02-23
807	47273	6088780	felony	drug	2017-02-21
808	84422	6104274	felony	violent	2017-02-16
809	961819	5796914	misdemeanor	violent	2017-05-08
810	13178	5152630	misdemeanor	violent	2017-09-19
811	2335717	5487142	felony	violent	2017-07-18
812	9102	4608599	felony	property	2017-12-21
813	82486	4778522	felony	other	2017-11-20
814	1256556	4684493	misdemeanor	property	2017-12-06
815	50867	6146374	felony	violent	2017-02-07
816	50867	6146375	felony	violent	2017-02-07
817	84199	4829553	felony	property	2017-11-13
818	49882	4937397	felony	violent	2017-10-27
819	50827	4937324	felony	drug	2017-10-27
820	932315	5835409	felony	drug	2017-04-27
821	81169	4983900	felony	violent	2017-10-19
822	83708	4990420	felony	violent	2017-10-18
823	1000104	5038714	misdemeanor	other	2017-10-10
824	988645	6030502	misdemeanor	other	2017-03-08
825	10237	5727725	misdemeanor	violent	2017-05-26
826	81290	5965706	felony	violent	2017-03-27
827	81249	5990805	felony	property	2017-03-20
828	997983	2922893	misdemeanor	violent	2018-10-02
829	45068	2739051	felony	property	2018-11-05
830	2406706	4120374	misdemeanor	violent	2018-03-26
831	19626	3964613	misdemeanor	violent	2018-04-10
832	929734	2620961	misdemeanor	violent	2018-11-29
833	82604	2463114	felony	drug	2018-12-31
834	883902	3000440	misdemeanor	violent	2018-09-18
835	85446	3383366	felony	violent	2018-07-23
836	85529	2684897	felony	drug	2018-11-16
837	5400	2739279	felony	property	2018-11-05
838	84823	2778145	felony	violent	2018-10-30
839	44159	3947994	misdemeanor	drug	2018-04-12
840	12352	3202887	felony	property	2018-08-08
841	725268	4292059	misdemeanor	violent	2018-02-22
842	19626	3964614	misdemeanor	violent	2018-04-10
843	60347	3785730	felony	drug	2018-05-10
844	83127	3806457	felony	violent	2018-05-07
845	2326	3228229	felony	drug	2018-08-03
846	990371	3393962	misdemeanor	violent	2018-07-20
847	66936	4334325	felony	violent	2018-02-14
848	8819	597060	felony	violent	2019-12-02
849	19626	2396191	felony	violent	2019-01-14
850	83299	632256	misdemeanor	violent	2019-11-22
851	2326	972447	felony	violent	2019-09-16
852	12751	1153610	misdemeanor	drug	2019-08-12
853	85370	2137704	felony	violent	2019-03-04
854	49882	2088167	felony	violent	2019-03-11
855	45181	504911	felony	violent	2019-12-18
856	40226	1131970	felony	violent	2019-08-15
857	12751	2299798	felony	property	2019-02-01
858	85246	2411863	felony	violent	2019-01-10
859	56946	1531302	misdemeanor	drug	2019-05-30
860	210420	674457	misdemeanor	violent	2019-11-14
861	9102	9953882	felony	violent	2020-11-04
862	83874	9915986	felony	violent	2020-10-01
863	83708	326009	felony	violent	2020-01-27
864	82277	180202	felony	violent	2020-02-25
865	988101	5521321	misdemeanor	violent	2017-07-11
866	85929	5030459	misdemeanor	violent	2017-10-11
867	2778	4660172	misdemeanor	violent	2017-12-11
868	2778	4660173	misdemeanor	violent	2017-12-11
869	1901	4955269	misdemeanor	violent	2017-10-24
870	8819	4910224	felony	violent	2017-10-30
871	51530	11435195	misdemeanor	violent	2012-06-26
872	51883	11282532	misdemeanor	violent	2012-08-18
873	451627	10948200	misdemeanor	property	2012-12-13
874	51435	11519270	misdemeanor	violent	2012-05-29
875	923399	11540747	misdemeanor	violent	2012-05-23
876	9523	11271721	misdemeanor	drug	2012-08-22
877	10237	11384974	misdemeanor	violent	2012-07-13
878	57529	11046794	misdemeanor	drug	2012-11-09
879	81249	11078325	misdemeanor	drug	2012-10-27
880	8819	11078220	misdemeanor	violent	2012-10-27
881	9523	11406557	misdemeanor	violent	2012-07-06
882	929734	11422983	misdemeanor	drug	2012-07-01
883	909864	10144185	misdemeanor	drug	2013-09-24
884	82604	9956507	misdemeanor	drug	2013-11-28
885	57776	10742859	misdemeanor	drug	2013-03-01
886	81249	10609260	misdemeanor	drug	2013-04-18
887	932315	10762196	misdemeanor	property	2013-02-23
888	9523	10615537	misdemeanor	violent	2013-04-16
889	909864	10276609	misdemeanor	drug	2013-08-09
890	71257	10786302	misdemeanor	drug	2013-02-14
891	57776	10809526	misdemeanor	drug	2013-02-06
892	81249	10874521	misdemeanor	drug	2013-01-13
893	942762	10875434	misdemeanor	drug	2013-01-12
894	942846	10882719	misdemeanor	drug	2013-01-10
895	913768	10370126	misdemeanor	property	2013-07-10
896	82604	9862061	misdemeanor	drug	2013-12-25
897	81423	9901839	misdemeanor	violent	2013-12-13
898	82604	9924034	misdemeanor	violent	2013-12-08
899	951591	10130053	misdemeanor	violent	2013-09-29
900	82604	9729039	misdemeanor	drug	2014-02-08
901	83874	9771730	misdemeanor	property	2014-01-25
902	72764	9133588	misdemeanor	property	2014-08-22
903	84199	9133491	misdemeanor	violent	2014-08-22
904	960846	9835807	misdemeanor	violent	2014-01-02
905	960754	9449629	misdemeanor	violent	2014-05-18
906	961194	8990738	misdemeanor	property	2014-10-08
907	964750	9256209	misdemeanor	other	2014-07-13
908	965786	9281889	misdemeanor	violent	2014-07-03
909	957946	9311375	misdemeanor	violent	2014-06-25
910	57732	9323077	misdemeanor	drug	2014-06-21
911	83582	9343729	misdemeanor	property	2014-06-15
912	912191	8805255	misdemeanor	property	2014-12-15
913	953314	8828548	misdemeanor	drug	2014-12-06
914	5400	8850980	misdemeanor	violent	2014-11-26
915	971359	9385710	misdemeanor	property	2014-05-31
916	909315	7896819	misdemeanor	violent	2015-10-04
917	971940	8054500	misdemeanor	drug	2015-08-16
918	49237	8078141	misdemeanor	violent	2015-08-08
919	951591	7691328	misdemeanor	violent	2015-12-04
920	2326	8699807	misdemeanor	drug	2015-01-22
921	960846	7761406	misdemeanor	violent	2015-11-13
922	82604	8736292	misdemeanor	violent	2015-01-12
923	184900	7876199	misdemeanor	property	2015-10-10
924	83127	7576483	misdemeanor	violent	2016-01-11
925	913768	7583303	misdemeanor	drug	2016-01-08
926	987109	6340985	felony	property	2016-12-13
927	57776	7308318	misdemeanor	violent	2016-03-25
928	48080	7325778	misdemeanor	violent	2016-03-21
929	85446	6491196	misdemeanor	drug	2016-10-27
930	990237	7348621	misdemeanor	drug	2016-03-15
931	989697	6915022	misdemeanor	violent	2016-06-26
932	57265	6291448	misdemeanor	violent	2016-12-30
933	911310	7356970	misdemeanor	property	2016-03-13
934	911310	7364521	misdemeanor	drug	2016-03-10
935	49237	6507127	misdemeanor	violent	2016-10-22
936	49237	6583262	misdemeanor	violent	2016-09-29
937	9003	6598087	misdemeanor	property	2016-09-25
938	982966	6970994	misdemeanor	violent	2016-06-08
939	993769	6974579	misdemeanor	violent	2016-06-07
940	994193	6982826	misdemeanor	violent	2016-06-05
941	909864	7018702	misdemeanor	drug	2016-05-24
